category_en_name,genre_order_num,license_name
office,2,コンプライアンス・オフィサー認定試験
office,2,年金検定
office,2,海事代理士
office,2,調停人候補者
office,2,音楽著作権管理者
office,3,社会保険労務士 (社労士)
office,3,衛生管理者
office,3,ワークルール検定
office,3,外国人雇用管理主任者
office,3,労働時間適正管理者検定
office,3,人事総務検定
office,3,プロフェッショナル・キャリア・カウンセラー(R)
office,3,派遣検定（労働者派遣契約責任者検定）
office,3,認定エグゼクティブ・コーチ
office,4,公認内部監査人 (CIA)
office,4,MBA
office,4,中小企業診断士
office,4,IPO実務検定
office,4,商業経済検定
office,4,マーケティング法務検定®
office,4,経営学検定試験（マネジメント検定）
office,4,経営心理士
office,4,経営倫理士
office,4,経営者検定試験
office,4,IPO・内部統制実務士
office,4,企業経営アドバイザー
office,4,経営承継アドバイザー
office,4,品質管理検定 (QC検定)
office,4,環境経営士
office,4,認定ファシリティマネジャー
office,4,医業経営コンサルタント資格
office,4,中小企業BANTO認定試験(R)
office,4,中小企業組合士
office,4,FP&A（経営企画スキル検定）
office,4,経営労務コンサルタント (正・補)
office,4,ブランド・マネージャー資格試験
office,4,CompTIA Project+
office,4,SC経営士試験
office,4,トレーナー資格試験(ブランド・マネージャー認定協会)
office,4,コンサルタント資格試験(ブランド・マネージャー認定協会)
creative,1,色彩検定(R)
creative,1,カラーコーディネーター検定試験®
creative,1,パーソナルカラリスト検定
creative,1,骨格診断アドバイザー検定
creative,1,フォトマスター
creative,1,色彩士検定
creative,1,色彩技能パーソナルカラー検定(R)
creative,1,カラーデザイン検定
creative,1,レタリング技能検定
creative,1,オンラインUD検定(ユニヴァーサルデザイン検定)
creative,1,フラワーデザイナー資格検定試験
creative,1,プロダクトデザイン検定
creative,1,Caring Design EXPERT
creative,1,トレース技能検定
creative,1,POP広告クリエイター
creative,1,MIDI検定
creative,1,賞状技法士
creative,1,フォトインストラクター認定講座
creative,2,インテリアコーディネーター
creative,2,インテリアプランナー
creative,2,キッチンスペシャリスト
creative,2,リビングスタイリスト資格試験
creative,2,マンションリフォームマネジャー
creative,2,ホームステージャー
creative,2,ライティングコーディネーター
creative,2,照明士(R)
creative,2,照明コンサルタント®
creative,2,インテリア設計士
